,DiatomSizeReduction,Phoneme,InlineSkate,InsectWingbeatSound,Haptics,RefrigerationDevices,WordsSynonyms,Wine,MiddlePhalanxTW,ScreenType,uWaveGestureLibrary_Y,Herring,50words,Worms,Beef,ElectricDevices,Ham,uWaveGestureLibrary_Z,MiddlePhalanxOutlineAgeGroup,Lighting2,WormsTwoClass,HandOutlines,ShapeletSim,uWaveGestureLibrary_X,DistalPhalanxTW,Cricket_Y,MedicalImages,Earthquakes,SmallKitchenAppliances,Cricket_X,DistalPhalanxOutlineCorrect,Cricket_Z,MiddlePhalanxOutlineCorrect,Lighting7,ProximalPhalanxTW,ProximalPhalanxOutlineAgeGroup,PhalangesOutlinesCorrect,Computers,Meat,UWaveGestureLibraryAll,ArrowHead,ChlorineConcentration,DistalPhalanxOutlineAgeGroup,CinC_ECG_torso,yoga,Adiac,OliveOil,Two_Patterns,FordB,ECG200,ShapesAll,LargeKitchenAppliances,BeetleFly,Car,FordA,ToeSegmentation2,ProximalPhalanxOutlineCorrect,FaceFour,MoteStrain,ECG5000,Symbols,FacesUCR,NonInvasiveFatalECG_Thorax1,NonInvasiveFatalECG_Thorax2,FaceAll,Strawberry,FISH,SonyAIBORobotSurface,ToeSegmentation1,ItalyPowerDemand,StarLightCurves,MALLAT,SwedishLeaf,SonyAIBORobotSurfaceII,synthetic_control,OSULeaf,ECGFiveDays,CBF,wafer,Trace,TwoLeadECG,Coffee,BirdChicken,Plane,Gun_Point
uWaveGestureLibrary_Y,74.19354838709678,-3.1198686371100215,19.101123595505623,-1.2853470437017938,9.333333333333313,-0.526315789473692,-0.5698005698005727,40.0,2.5751072961373387,9.210526315789481,0.0,-2.380952380952381,0.6688963210702318,-5.785123966942151,23.809523809523824,0.09140767824498439,4.000000000000001,0.8145849495732879,2.405498281786936,4.444444444444434,0.0,9.11528150134049,-16.91176470588235,0.331980818886014,1.9801980198019822,-1.003344481605362,-2.5337837837837847,0.7936507936507808,-1.016949152542374,-1.61290322580646,0.6263048016701467,-2.2364217252396226,0.41322314049587733,1.6949152542372812,-0.9259259259259336,2.994011976047907,0.7153075822603682,0.9803921568627596,12.244897959183671,1.0591048855483303,4.1666666666666625,-2.529244388239018,-2.7190332326283944,5.103806228373704,0.9904912836767,0.0,3.8461538461538454,2.0167098818784166,-1.4660012476606363,2.247191011235957,0.7448789571694523,0.5952380952380917,5.555555555555547,1.8518518518518452,0.36968576709797296,-1.69491525423727,-1.1320754716980972,0.0,-2.822925577416605,-0.04731488052994115,1.172707889125819,-1.803194229778455,0.053248136315246865,-0.1597444089456825,-7.231149567367118,0.8517887563884248,-1.1904761904761816,-6.585788561525135,0.45662100456622307,0.10111223458039918,0.3521126760563395,-0.30769230769229944,-0.8223684210526323,-1.3903743315508232,-0.33898305084744296,-0.8403361344537674,0.46948356807514724,-0.1117318435754253,0.0,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
Herring,-10.75268817204301,-1.1494252873562991,6.7415730337078745,1.2853470437017938,-6.666666666666691,7.894736842105248,-2.279202279202291,36.66666666666667,0.0,8.771929824561404,-0.2622377622377692,0.0,0.3344481605351159,-11.570247933884286,0.0,1.8829981718464404,-4.000000000000001,0.543056633048874,4.123711340206174,2.2222222222222094,-5.925925925925926,6.836461126005369,9.558823529411761,-0.18443378827001594,1.650165016501659,3.0100334448160426,-2.1959459459459456,0.7936507936507808,-0.6779661016949112,-0.3225806451612892,-0.6263048016701467,-0.3194888178913727,-2.8925619834710723,3.389830508474576,-0.6172839506172845,4.191616766467056,0.5722460658082918,0.9803921568627596,-6.122448979591828,1.298257601639898,1.3888888888888922,-1.5491621877964021,-2.7190332326283944,-1.5570934256055406,1.7036450079239274,-1.2084592145015183,0.0,0.5185825410544452,-1.5283842794759812,2.247191011235957,-0.1862197392923693,-1.1904761904761834,-11.111111111111109,-5.555555555555561,0.0,-3.3898305084745646,0.0,0.0,-0.08554319931565253,0.0,1.0660980810234588,-1.1849562081401235,-0.2662406815761414,-0.42598509052183553,-5.315203955500596,0.8517887563884248,0.5952380952380908,-1.0398613518197564,-0.9132420091324115,-0.3033367037411398,0.20120724346075558,0.5274725274725477,-1.9736842105263153,-0.7486631016043007,0.3389830508474881,-2.9411764705882257,-0.4694835680751024,0.33519553072626473,-0.30919446704640013,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
50words,-97.8494623655914,-0.8210180623973714,13.483146067415749,-2.4421593830334065,2.666666666666656,1.052631578947362,1.9943019943019944,43.33333333333332,-0.8583690987124463,5.701754385964923,-0.30594405594406404,0.0,0.0,-4.1322314049586675,9.523809523809538,0.8226691042047655,-1.3333333333333286,0.1163692785104763,1.0309278350515396,6.666666666666658,-0.7407407407407388,8.713136729222512,-16.176470588235297,-0.5533013648100331,0.9900990099009984,0.0,1.0135135135135167,-0.3968253968254188,-1.3559322033898364,-3.548387096774181,0.0,-0.3194888178913727,3.30578512396695,5.084745762711857,-4.0123456790123555,2.994011976047907,1.2875536480686736,0.0,16.326530612244895,0.8882815169115097,-1.3888888888888922,-1.6123932975023738,-4.229607250755291,3.3737024221453225,2.1790808240887456,1.2084592145015052,-7.692307692307691,0.6338231057332122,-0.873362445414841,3.3707865168539355,2.234636871508382,1.4880952380952355,0.0,3.7037037037036904,-0.2156500308071314,1.694915254237319,-0.7547169811320606,2.469135802469146,-0.08554319931565253,0.1182872013248115,-1.7057569296375366,-0.7212776919113749,0.3727369542065887,-0.3194888178913767,-5.562422744128536,0.5110732538330665,0.0,-3.292894280762585,-0.4566210045661884,-0.8088978766430664,0.03772635814888736,-1.0109890109889954,-1.4802631578947336,-0.4278074866310452,-0.33898305084744296,-1.6806722689075575,0.5868544600939256,0.0,-0.01627339300244856,0.0,0.0,0.0,-9.999999999999998,0.0,0.0
Worms,-18.279569892473102,-0.4926108374384436,16.29213483146066,-1.156812339331613,5.9999999999999964,-7.89473684210527,-0.5698005698005727,56.66666666666666,1.7167381974248925,6.578947368421058,-0.04370629370629486,2.380952380952381,0.3344481605351159,0.0,9.523809523809538,-1.6819012797074966,1.3333333333333286,1.7067494181536063,3.780068728522332,6.666666666666658,4.444444444444448,8.17694369973191,16.91176470588235,0.11066027296200956,2.640264026402643,2.3411371237458107,-0.8445945945945901,1.1904761904761711,0.0,0.6451612903225924,0.6263048016701467,-0.6389776357827454,1.8595041322314068,8.474576271186432,-0.9259259259259336,2.395209580838326,0.7153075822603682,0.0,12.244897959183671,0.34164673727365447,-2.7777777777777706,-2.9086310464748752,-1.5105740181268963,-1.6435986159169544,1.3074484944532498,0.6042296072507526,3.8461538461538454,1.1812157879573588,-0.49906425452277164,4.494382022471914,0.7448789571694523,0.29761904761905206,11.111111111111109,3.7037037037036904,0.030807147258188023,1.694915254237319,0.7547169811320851,1.234567901234567,0.5988023952095797,0.2602318429145995,-3.944562899786767,-1.700154559505388,-0.6922257720979885,-0.7987220447284242,-3.770086526576014,0.6814310051107282,0.0,0.3466204506065739,0.45662100456622307,-0.40444893832152745,0.03772635814888736,-0.08791208791207411,-0.6578947368421013,-0.6417112299465564,0.677966101694931,-0.4201680672268894,-1.6431924882629088,0.2234636871508618,-0.06509357200977196,0.0,-0.08779631255487752,0.0,-5.000000000000004,0.0,0.0
Beef,-5.376344086021505,0.16420361247948118,8.988764044943826,-2.0565552699228924,-0.6666666666666725,-5.263157894736854,-1.9943019943019944,-6.666666666666676,1.2875536480686598,4.385964912280712,-1.7045454545454475,0.0,0.0,1.6528925619834836,0.0,-1.444241316270556,-2.6666666666666727,1.1636927851047323,2.7491408934707926,2.2222222222222094,0.7407407407407388,6.970509383378008,18.382352941176478,-1.0328292143120599,0.0,3.6789297658862745,-1.182432432432429,-1.587301587301604,2.3728813559322104,1.61290322580646,0.4175365344467598,0.0,1.652892561983468,8.474576271186432,-4.938271604938276,2.395209580838326,1.1444921316166108,0.9803921568627596,22.44897959183674,1.093269559275697,-4.861111111111115,-1.3278533038254874,-3.3232628398791504,0.7785467128027637,1.4659270998415181,0.0,3.8461538461538454,0.5762028233938351,-0.09357454772302362,1.1235955056179785,0.18621973929235688,0.29761904761905206,5.555555555555547,-3.703703703703703,0.24645717806534406,-0.8474576271186289,-1.5094339622641335,1.234567901234567,0.42771599657825077,0.047314880529929326,-0.7462686567164023,-0.9273570324574854,0.1597444089456709,0.4259850905218472,-4.75896168108776,0.8517887563884248,0.5952380952380908,-0.3466204506065855,-0.9132420091324115,0.10111223458039918,-0.012575452716318785,-0.5714285714285791,-0.6578947368421013,-0.855614973262045,0.677966101694931,-1.2605042016806682,-0.8215962441314375,0.2234636871508618,-0.27664768104151416,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
ElectricDevices,52.688172043010795,-7.7175697865353055,44.382022471910126,3.3419023136247006,-6.000000000000007,-3.1578947368421297,-1.1396011396011454,56.66666666666666,2.145922746781106,5.263157894736847,-0.5244755244755209,-7.142857142857143,-3.3444816053511754,-8.264462809917353,4.761904761904761,0.0,2.666666666666657,-0.387897595034921,3.780068728522332,-6.666666666666674,2.9629629629629703,14.477211796246662,32.352941176470594,-1.6230173367760963,1.9801980198019822,-1.003344481605362,1.0135135135135167,-2.7777777777777897,0.6779661016949253,-3.87096774193547,1.4613778705636802,-0.6389776357827454,2.0661157024793453,6.7796610169491665,2.1604938271604888,4.191616766467056,0.7153075822603682,0.9803921568627596,10.204081632653066,1.0591048855483303,-7.638888888888886,-4.046791021182421,-0.6042296072507558,-0.6055363321799361,8.082408874801882,-1.5105740181268879,-3.8461538461538454,2.103140305387482,-0.21834061135371338,0.0,-0.37243947858472615,-0.2976190476190397,11.111111111111109,3.7037037037036904,4.220579174368471,-3.3898305084745646,-0.7547169811320606,0.0,-4.961505560307966,0.09462976105984684,-1.8123667377398611,-3.2457496136012165,0.26624068157615305,-0.21299254526091776,-2.781211372064268,0.17035775127769653,-0.5952380952380792,-3.6395147313691476,-0.4566210045661884,0.40444893832152745,0.12575452716298086,0.0,-0.49342105263158165,-1.1764705882353006,0.677966101694931,-1.6806722689075575,-0.8215962441314375,-0.558659217877093,-0.06509357200977196,0.0,-0.08779631255487752,0.0,-19.999999999999996,0.0,-1.3333333333333197
Ham,11.827956989247326,-2.627257799671578,-7.8651685393258415,-1.542416452442141,0.6666666666666611,3.684210526315778,-2.279202279202291,-6.666666666666676,-1.287553648068679,3.5087719298245585,0.830419580419585,-4.761904761904762,-1.0033444816053476,-2.4793388429752006,9.523809523809538,0.3473491773308999,0.0,0.6594259115593503,2.405498281786936,6.666666666666658,2.2222222222222316,14.6112600536193,19.85294117647059,-0.8483954260420586,-0.33003300330032304,3.3444816053511586,0.8445945945946044,-0.7936507936508091,1.016949152542374,0.32258064516130314,2.7139874739039596,2.5559105431309814,0.0,6.7796610169491665,-0.6172839506172845,1.197604790419163,1.001430615164521,-0.9803921568627461,18.36734693877553,0.7857874957294093,-0.6944444444444393,-0.6323110970597579,-2.7190332326283944,-0.5190311418685091,-1.1093502377179045,-0.6042296072507526,-7.692307692307691,0.9219245174301363,-0.5614472863381166,1.1235955056179785,-0.7448789571694647,0.29761904761905206,5.555555555555547,1.8518518518518452,-0.15403573629080464,-1.69491525423727,-1.1320754716980972,0.0,-2.309666381522678,-0.04731488052994115,1.3859275053305153,-0.15455950540958285,0.053248136315246865,0.10649627263044727,-2.1631644004944257,0.8517887563884248,0.0,-2.42634315424611,-1.8264840182648345,-0.3033367037411398,-0.025150905432603073,0.13186813186813978,-1.151315789473683,-1.1764705882353006,0.677966101694931,0.42016806722690064,0.8215962441314713,0.11173184357543647,-0.21155410903174218,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,-0.6666666666666821
uWaveGestureLibrary_Z,-89.24731182795699,-1.970443349753688,15.730337078651702,-5.526992287917731,1.9999999999999947,1.052631578947362,0.5698005698005526,36.66666666666667,0.8583690987124463,4.385964912280712,0.9615384615384696,-2.380952380952381,2.341137123745828,-7.438016528925618,19.047619047619058,-0.03656307129798123,5.3333333333333295,0.0,3.092783505154634,4.444444444444434,0.0,14.745308310991955,-11.764705882352944,-0.2582073035780223,0.9900990099009984,2.3411371237458107,-2.5337837837837847,0.3968253968253762,0.6779661016949253,-1.2903225806451568,1.87891440501044,-2.555910543131009,2.479338842975209,3.389830508474576,-2.777777777777787,2.994011976047907,1.4306151645207499,2.450980392156865,12.244897959183671,1.3665869490946314,-0.6944444444444393,-3.1615554852987757,-1.8126888217522674,4.498269896193768,2.8526148969888956,2.4169184290030232,7.692307692307677,1.4116969173148928,-1.1540860885838993,2.247191011235957,1.4897579143389046,1.1904761904761958,0.0,3.7037037037036904,0.030807147258188023,2.542372881355948,-1.5094339622641335,1.234567901234567,-0.5132591958939509,0.0,0.8528784648187859,-2.060793405461081,0.10649627263044727,-0.05324813631522363,-3.5846724351050447,0.8517887563884248,0.5952380952380908,0.3466204506065739,0.45662100456622307,-0.8088978766430664,0.264084507042246,-0.17582417582418255,-1.151315789473683,-0.7486631016043007,0.677966101694931,-1.6806722689075575,0.5868544600939256,0.0,0.01627339300241515,0.0,0.0,0.0,-9.999999999999998,0.0,0.0
MiddlePhalanxOutlineAgeGroup,-1.0752688172042972,5.582922824302136,35.393258426966305,-3.7275064267352143,-4.000000000000012,1.052631578947362,1.709401709401698,29.999999999999993,0.8583690987124463,4.385964912280712,1.2237762237762213,-11.904761904761905,0.6688963210702318,-3.305785123966934,0.0,-0.548446069469828,1.3333333333333286,-0.0387897595034921,0.0,0.0,2.2222222222222316,-0.9383378016085651,10.294117647058831,-0.8115086683880555,0.9900990099009984,3.6789297658862745,0.3378378378378246,-1.1904761904762138,-0.6779661016949112,0.0,3.1315240083507336,0.3194888178913727,3.30578512396695,3.389830508474576,0.9259259259259198,5.389221556886232,0.5722460658082918,-1.9607843137254786,4.081632653061224,-0.20498804236420082,-3.4722222222222237,-2.055011065444203,-1.2084592145015116,1.1245674740484453,2.4167987321711544,0.9063444108761354,-3.8461538461538454,-0.17286084701815693,-0.9357454772301984,-3.3707865168539355,0.18621973929235688,0.0,5.555555555555547,1.8518518518518452,-0.6777572396795946,-1.69491525423727,-1.5094339622641335,-2.469135802469134,-0.7698887938409085,-0.023657440264952846,-1.1727078891257954,-1.700154559505388,0.9584664536741068,-0.10649627263045888,-3.522867737948086,1.192504258943783,-1.1904761904761816,-2.599653379549414,-0.4566210045661884,-0.5055611729019035,0.05030181086517165,0.17582417582418255,-0.32894736842105066,-1.4973262032085675,0.0,0.0,-0.35211267605632396,0.11173184357543647,-0.13018714401954393,0.0,0.0,0.0,-5.000000000000004,0.0,0.0
Lighting2,1.0752688172042972,-0.6568144499178902,9.550561797752803,-2.9562982005141296,-2.000000000000006,1.578947368421054,-1.9943019943019944,53.33333333333332,2.5751072961373387,1.3157894736842117,0.21853146853147432,-4.761904761904762,-3.01003344481606,-4.1322314049586675,4.761904761904761,0.5118829981718468,4.000000000000001,0.23273855702093718,0.0,0.0,-1.4814814814814776,4.289544235924937,2.2058823529411833,-0.5901881224640363,2.31023102310232,0.6688963210702317,0.6756756756756778,-0.7936507936508091,1.016949152542374,1.2903225806451708,2.087682672233813,-1.9169329073482497,-0.8264462809917271,-1.694915254237295,-0.30864197530864906,3.5928143712574885,2.145922746781118,-0.4901960784313594,10.204081632653066,-0.20498804236420082,4.1666666666666625,0.0,0.3021148036253712,-1.6435986159169544,1.2678288431061728,0.0,-30.769230769230774,0.23048112935753406,-0.3119151590767244,-3.3707865168539355,-0.9310986964618216,0.8928571428571561,-11.111111111111109,1.8518518518518452,-0.09242144177447785,0.0,0.37735849056604864,-1.2345679012345547,-0.6843455945252559,0.1892595221197173,0.10660980810233646,-0.5667181865017803,0.5324813631522828,-0.4792332268370708,-0.9270704573547521,0.17035775127769653,-1.1904761904761816,-1.0398613518197564,-1.3698630136986114,-0.3033367037411398,-0.3018108651911679,-0.5274725274725134,-0.6578947368421013,-1.7112299465240788,0.3389830508474881,0.0,0.9389671361502496,0.0,0.0,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
WormsTwoClass,-2.1505376344085945,-2.298850574712633,6.7415730337078745,0.3856041131105282,-2.66666666666669,0.0,-0.5698005698005727,-10.000000000000004,-0.8583690987124463,7.017543859649117,0.08741258741258973,7.142857142857143,-3.01003344481606,-9.917355371900818,4.761904761904761,0.0,0.0,1.5515903801396378,-1.3745704467353963,0.0,0.0,-30.563002680965145,17.64705882352941,0.4057543341940204,0.9900990099009984,6.6889632107023305,2.1959459459459456,0.7936507936507808,-1.016949152542374,-1.61290322580646,0.8350730688935336,-0.9584664536741317,1.0330578512396658,1.6949152542372812,-2.777777777777787,2.994011976047907,2.002861230329028,0.0,20.408163265306104,1.2299282541851642,2.7777777777777843,0.6006955422067585,-6.0422960725075585,-0.6920415224913499,2.060221870047541,0.0,-7.692307692307691,0.6626332469029136,-0.46787273861509293,-2.247191011235957,0.5586592178770955,0.8928571428571561,0.0,1.8518518518518452,0.18484288354900497,-1.69491525423727,0.0,0.0,-3.678357570573154,0.09462976105984684,1.0660980810234588,-0.9788768675940247,-0.2662406815761414,-0.4792332268370708,-5.624227441285529,0.0,-1.1904761904761816,-3.4662045060658664,-1.8264840182648345,-0.20222446916078682,0.0,-1.2307692307692206,-1.315789473684214,-0.7486631016043007,0.0,-1.6806722689075575,-1.0563380281690056,0.11173184357543647,-0.29292107404395157,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
HandOutlines,-50.53763440860215,0.49261083743842626,6.7415730337078745,-3.341902313624672,3.3333333333333286,-8.421052631578963,-2.5641025641025674,40.0,1.2875536480686598,1.7543859649122884,-1.354895104895106,-14.285714285714286,-1.0033444816053476,-9.917355371900818,-9.523809523809522,0.7495429616087874,-1.3333333333333286,0.8533747090767954,2.7491408934707926,6.666666666666658,0.0,0.0,31.617647058823522,0.331980818886014,-1.6501650165016444,3.6789297658862745,0.6756756756756778,1.1904761904761711,-2.0338983050847337,-3.87096774193547,-0.8350730688935336,0.6389776357827454,0.8264462809917409,1.6949152542372812,-1.8518518518518534,4.790419161676652,0.5722460658082918,-4.4117647058823435,12.244897959183671,1.5032456440040987,-2.7777777777777706,-3.2564021498577334,-3.0211480362537793,-4.325259515570941,1.8621236133121957,-0.6042296072507526,-3.8461538461538454,0.7490636704119793,-1.0605115408608883,1.1235955056179785,0.5586592178770955,0.5952380952380917,0.0,-1.8518518518518576,-0.7701786814540847,-1.69491525423727,-0.3773584905660243,1.234567901234567,-0.7698887938409085,-0.07097232079489399,-1.7057569296375366,-1.339515713549683,-0.21299254526091776,-0.9584664536741183,-6.118665018541408,0.3407155025553815,0.0,-5.719237435008671,-1.3698630136986114,-0.10111223458038764,-0.2766599597585648,-0.08791208791207411,-0.8223684210526323,-3.315508021390402,0.677966101694931,-1.6806722689075575,-0.938967136150216,0.11173184357543647,-0.1464605370219925,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
ShapeletSim,-1.0752688172042972,-0.6568144499178902,8.988764044943826,-1.542416452442141,-7.333333333333341,-2.631578947368416,-1.4245014245014218,10.000000000000004,0.42918454935621364,0.8771929824561351,-0.6555944055944055,-2.380952380952381,-4.013377926421407,-4.958677685950401,0.0,-0.21937842778793434,0.0,0.38789759503490556,1.7182130584192379,0.0,-1.4814814814814776,-34.18230563002681,0.0,-0.036886757654003184,2.31023102310232,1.0033444816053476,-0.1689189189189123,-1.1904761904762138,-1.3559322033898364,-1.935483870967735,-1.0438413361169065,-2.555910543131009,1.652892561983468,1.6949152542372812,-2.1604938271605025,4.790419161676652,-0.2861230329041527,0.0,12.244897959183671,0.0,-6.249999999999994,-0.34777110338287154,0.6042296072507558,-2.508650519031145,0.5150554675118819,0.9063444108761354,-7.692307692307691,-0.14405070584845558,-0.46787273861509293,-3.3707865168539355,0.5586592178770955,0.29761904761905206,5.555555555555547,-1.8518518518518576,0.030807147258188023,0.0,-1.5094339622641335,-1.2345679012345547,-0.7698887938409085,0.14194464158978798,-1.8123667377398611,-0.25759917568262636,-0.05324813631522363,0.0,-1.174289245982703,1.362862010221468,-1.1904761904761816,0.17331022530329274,-0.9132420091324115,0.40444893832152745,-1.4336016096579496,-0.43956043956041635,-0.9868421052631633,0.21390374331549994,0.677966101694931,-1.2605042016806682,-0.1173708920187784,-0.1117318435754253,0.0,0.0,-0.08779631255487752,0.0,0.0,0.0,0.0
uWaveGestureLibrary_X,-7.526881720430118,2.7914614121510763,22.471910112359577,-0.7712082262210705,6.666666666666645,-2.631578947368416,-1.1396011396011454,40.0,3.433476394849785,6.140350877192982,1.5297202797202853,-9.523809523809524,2.0066889632106952,-3.305785123966934,9.523809523809538,0.7129798903108062,-1.3333333333333286,1.2412723041117164,3.4364261168384758,6.666666666666658,0.0,13.94101876675603,-4.411764705882352,0.0,-1.3201320132013068,-2.0066889632107094,-3.3783783783783745,-2.380952380952399,-1.016949152542374,-3.87096774193547,0.6263048016701467,-0.9584664536741317,4.132231404958677,6.7796610169491665,-2.777777777777787,3.5928143712574885,0.5722460658082918,-4.4117647058823435,10.204081632653066,1.674069012640919,2.7777777777777843,-2.5924754979449895,-2.4169184290030232,3.806228373702418,1.5847860538827228,0.30211480362536974,-3.8461538461538454,2.1319504465571835,-0.2807236431690583,3.3707865168539355,0.18621973929235688,-0.5952380952380794,11.111111111111109,-1.8518518518518576,-0.3080714725816216,2.542372881355948,-1.5094339622641335,1.234567901234567,-1.71086398631311,-0.378519044239411,0.21321961620469648,-2.009273570324565,0.2129925452609294,-0.7454739084132123,-7.169344870210125,1.192504258943783,0.0,-2.42634315424611,-0.9132420091324115,-0.7077856420626903,0.2892354124748491,-0.13186813186811688,-1.151315789473683,-1.3903743315508232,0.677966101694931,-2.1008403361344357,0.46948356807514724,0.33519553072626473,-0.24410089503662816,0.0,-0.08779631255487752,0.0,-9.999999999999998,0.0,0.0
DistalPhalanxTW,-1.0752688172042972,-1.1494252873562991,30.898876404494413,-2.0565552699228924,-4.000000000000012,2.631578947368416,1.9943019943019944,26.66666666666666,0.42918454935621364,0.0,-0.3933566433566364,-2.380952380952381,0.3344481605351159,-1.652892561983467,0.0,-0.4387568555758687,-6.666666666666674,0.7370054305663191,2.405498281786936,0.0,0.0,-24.396782841823065,-5.882352941176464,-0.4057543341940204,0.0,1.6722408026755793,-0.6756756756756778,0.3968253968253762,-3.728813559322033,-0.6451612903225784,-1.6701461377870532,-0.9584664536741317,-2.8925619834710723,3.389830508474576,0.9259259259259198,4.191616766467056,-0.8583690987124445,2.450980392156865,10.204081632653066,-0.5466347796378552,-2.7777777777777706,-0.7903888713247007,-0.3021148036253846,1.730103806228368,2.1394611727416684,1.2084592145015052,-11.538461538461537,0.17286084701814414,0.24953212726137952,-2.247191011235957,0.18621973929235688,-0.2976190476190397,-5.555555555555561,3.7037037037036904,-0.2464571780652948,-4.2372881355932055,-2.264150943396219,0.0,-1.3686911890504763,0.0,0.746268656716426,-0.618238021638308,0.47923322683705916,-0.4792332268370708,-2.4721878862793467,0.5110732538330665,-1.785714285714284,0.17331022530329274,-1.3698630136986114,0.6066734074822911,-1.0186116700201198,-0.3956043956043965,0.0,-0.10695187165776694,0.3389830508474881,-0.8403361344537674,0.0,0.2234636871508618,0.03254678600486371,0.0,0.0,0.0,-5.000000000000004,0.0,0.0
Cricket_Y,-34.40860215053763,2.134646962233169,11.797752808988772,-2.5706940874035733,0.6666666666666611,-4.736842105263162,-0.5698005698005727,46.66666666666666,-3.0042918454935714,0.0,-1.005244755244747,-9.523809523809524,0.6688963210702318,-3.305785123966934,9.523809523809538,0.3473491773308999,1.3333333333333286,0.4266873545383977,0.0,0.0,4.444444444444448,-2.412868632707777,-7.352941176470591,-1.9181113980081217,3.3003300330033034,0.0,-1.6891891891891802,-3.1746031746031944,-1.3559322033898364,-0.3225806451612892,3.549060542797493,2.2364217252396084,3.099173553719011,1.6949152542372812,0.9259259259259198,2.395209580838326,0.8583690987124445,-1.4705882352941055,12.244897959183671,-0.40997608472840164,4.861111111111115,0.3161555485298722,-0.6042296072507558,0.08650519031141377,2.535657686212359,0.6042296072507526,-3.8461538461538454,-0.6626332469029136,-0.7797878976918299,-2.247191011235957,-0.9310986964618216,0.8928571428571561,-5.555555555555561,-3.703703703703703,0.1540357362908539,-3.3898305084745646,0.0,0.0,-4.0205303678357645,0.28388928317956413,-0.7462686567164023,-0.618238021638308,0.7987220447284359,-0.5857294994675064,-0.18541409147093418,0.0,0.0,-0.693240901213171,0.0,-0.3033367037411398,-0.2515090543259617,-0.6593406593406645,0.16447368421053102,0.0,0.0,0.0,0.23474178403757923,0.11173184357543647,0.048820179007323404,0.0,-0.08779631255487752,0.0,0.0,0.0,0.0
MedicalImages,-1.0752688172042972,-0.1642036124794639,7.865168539325859,-3.7275064267352143,0.0,-2.631578947368416,0.2849002849002763,29.999999999999993,3.0042918454935523,2.6315789473684235,-0.2622377622377692,-2.380952380952381,-0.6688963210702318,-0.8264462809917335,0.0,0.1645338208409625,0.0,-0.1551590380139684,2.7491408934707926,4.444444444444434,-0.7407407407407388,15.951742627345842,0.7352941176470562,-0.47952784950202676,1.9801980198019822,1.0033444816053476,0.0,3.174603174603152,2.033898305084748,-1.935483870967735,0.4175365344467598,-0.3194888178913727,1.8595041322314068,10.169491525423728,-0.9259259259259336,4.191616766467056,0.5722460658082918,-0.9803921568627461,16.326530612244895,0.6149641270925753,1.3888888888888922,-1.4859310780904302,-1.2084592145015116,0.5190311418685091,2.1394611727416684,0.6042296072507526,-7.692307692307691,0.5473926822241466,-1.1540860885838993,-1.1235955056179785,-0.7448789571694647,0.0,0.0,1.8518518518518452,-0.15403573629080464,-1.69491525423727,0.0,0.0,-1.6253207869974575,0.14194464158978798,1.3859275053305153,-0.7727975270479025,-0.2662406815761414,-0.5857294994675064,-6.551297898640294,1.192504258943783,-1.785714285714284,-2.9462738301559765,0.0,0.0,0.12575452716298086,-0.8351648351648356,0.0,-0.7486631016043007,0.0,-0.8403361344537674,0.1173708920187784,0.0,-0.13018714401954393,0.0,-0.08779631255487752,0.0,0.0,0.0,0.0
Earthquakes,-1.0752688172042972,-0.4926108374384436,5.61797752808989,-2.4421593830334065,-2.66666666666669,-3.6842105263157996,5.413105413105411,43.33333333333332,-1.7167381974248925,-0.8771929824561351,1.6608391608391526,-4.761904761904762,-3.01003344481606,-6.611570247933884,0.0,-1.0786106032906655,5.3333333333333295,1.12490302560124,0.0,4.444444444444434,-2.2222222222222165,11.394101876675599,2.9411764705882395,-0.22132054592401912,1.650165016501659,2.3411371237458107,1.0135135135135167,0.0,-1.016949152542374,-3.548387096774181,1.0438413361169065,-0.9584664536741317,0.0,3.389830508474576,-1.8518518518518534,2.395209580838326,1.4306151645207499,0.9803921568627596,8.163265306122447,-0.20498804236420082,1.3888888888888922,-0.5374644325008002,-2.7190332326283944,-2.0761245674740496,1.3470681458003138,-0.9063444108761354,0.0,-0.8354940939210578,-0.031191515907666147,-3.3707865168539355,0.18621973929235688,0.29761904761905206,0.0,1.8518518518518452,-0.2464571780652948,-2.5423728813559237,0.0,0.0,-0.7698887938409085,-0.04731488052994115,0.6396588486140776,-0.9273570324574854,0.5324813631522828,-0.3194888178913767,-5.809641532756487,-0.5110732538330433,-1.785714285714284,0.0,-1.3698630136986114,0.7077856420626903,-0.08802816901409351,-1.4945054945054774,-0.16447368421053102,0.5347593582887555,-0.33898305084744296,-0.8403361344537674,0.3521126760563464,-0.7821229050279102,0.01627339300241515,0.0,-0.08779631255487752,0.0,-15.000000000000002,0.0,0.0
